"2016-10-22 00:23:55","3913","1","1000","test"
"2016-10-22 00:24:10","3922","1","1000","test"
"2016-10-22 00:24:25","3914","1","1000","test"
"2016-10-22 00:24:40","3903","1","1000","test"
"2016-10-22 00:24:55","3905","1","1000","test"
"2016-10-22 00:25:10","3905","1","1000","test"
"2016-10-22 00:25:25","3905","1","1000","test"
"2016-10-22 00:25:40","3908","1","1000","test"
"2016-10-22 00:25:55","3906","1","1000","test"
"2016-10-22 00:26:10","3906","1","1000","test"
"2016-10-22 00:26:25","3908","1","1000","test"
"2016-10-22 00:26:40","3909","1","1000","test"
"2016-10-22 00:26:55","3878","1","1000","test"
"2016-10-22 00:27:10","3880","1","1000","test"
"2016-10-22 00:27:25","3881","1","1000","test"
"2016-10-22 00:27:40","3882","1","1000","test"
"2016-10-22 00:27:55","3883","1","1000","test"
"2016-10-22 00:28:10","3885","1","1000","test"
"2016-10-22 00:28:25","3883","1","1000","test"
"2016-10-22 00:28:40","3885","1","1000","test"
"2016-10-22 00:28:55","3887","1","1000","test"
"2016-10-22 00:29:10","3891","1","1000","test"
"2016-10-22 00:29:25","3882","1","1000","test"
"2016-10-22 00:29:40","3887","1","1000","test"
"2016-10-22 00:29:55","3889","1","1000","test"
"2016-10-22 00:30:10","3892","1","1000","test"
"2016-10-22 00:30:25","3871","1","1000","test"
"2016-10-22 00:30:40","3868","1","1000","test"
"2016-10-22 00:30:55","3863","1","1000","test"
"2016-10-22 00:31:10","3862","1","1000","test"
"2016-10-22 00:31:25","3860","1","1000","test"
"2016-10-22 00:31:40","3861","1","1000","test"
"2016-10-22 00:31:55","3827","1","1000","test"
"2016-10-22 00:32:10","3857","1","1000","test"
"2016-10-22 00:32:25","3833","1","1000","test"
"2016-10-22 00:32:40","3836","1","1000","test"
"2016-10-22 00:32:55","3803","1","1000","test"
"2016-10-22 00:33:10","3808","1","1000","test"
"2016-10-22 00:33:25","3805","1","1000","test"
"2016-10-22 00:33:40","3861","1","1000","test"
"2016-10-22 00:33:55","3853","1","1000","test"
"2016-10-22 00:34:10","3850","1","1000","test"
"2016-10-22 00:34:25","3855","1","1000","test"
"2016-10-22 00:34:40","3849","1","1000","test"
"2016-10-22 00:34:55","3852","1","1000","test"
"2016-10-22 00:35:10","3854","1","1000","test"
"2016-10-22 00:35:25","3853","1","1000","test"
